RunId,iteration,Step,cognitive_capacity,signal_noise,task_complexity,rng,1,3,5,8,12,18
0,0,21.0,6,0.0,0.0,,0.15671400496202317,0.39445191219522785,0.5647985664381057,0.645314232843417,0.6572302439607344,0.5865578199184099
0,0,22.0,6,0.0,0.0,,0.1560748589914957,0.3942553978136556,0.5649192114490689,0.6689483034902028,0.6361430587866773,0.5739411467230487
0,0,23.0,6,0.0,0.0,,0.15556354221507368,0.39409818630839777,0.5650157274578395,0.6388510404800731,0.584611767853497,0.5779109169676092
0,0,24.0,6,0.0,0.0,,0.15515448879393617,0.3939724171041915,0.5650929402648559,0.6277240845230521,0.6347385968429553,0.6021802479417253
0,0,25.0,6,0.0,0.0,,0.15482724605702608,0.3938718017408266,0.5651547105104691,0.6226128348238144,0.6318848242185737,0.634892962210508
0,0,26.0,6,0.0,0.0,,0.154565451867498,0.3937913094501346,0.5652041267069595,0.6051648496600217,0.6145950836689792,0.6194543638684795
0,0,27.0,6,0.0,0.0,,0.15435601651587563,0.393726915617581,0.5652436596641521,0.61749707495084,0.619960479401454,0.5955634910947837
0,0,28.0,6,0.0,0.0,,0.15418846823457769,0.3936754005515381,0.565275286029906,0.6135352900009632,0.5843908233086846,0.5509592893474899
0,0,29.0,6,0.0,0.0,,0.15405442960953933,0.3936341884987038,0.5653005871225092,0.6113011006358413,0.6041637731493958,0.5506024018295449
0,0,30.0,6,0.0,0.0,,0.15394719870950863,0.39360121885643634,0.5653208279965918,0.6169722389767622,0.5992862724076199,0.604505013423535
0,0,31.0,6,0.0,0.0,,0.15386141398948408,0.3935748431426224,0.5653370206958577,0.6271517845202536,0.604807756149176,0.6472112487318977
0,0,32.0,6,0.0,0.0,,0.15379278621346443,0.3935537425715713,0.5653499748552705,0.6322472110595658,0.6442336558950121,0.6553889901246042
0,0,33.0,6,0.0,0.0,,0.1537378839926487,0.3935368621147303,0.5653603381828007,0.6173268076089448,0.6294563591674864,0.6609487475414955
0,0,34.0,6,0.0,0.0,,0.15369396221599613,0.3935233577492575,0.5653686288448249,0.6117580673414533,0.6113902513232818,0.6346705990099527
0,0,35.0,6,0.0,0.0,,0.15365882479467405,0.39351255425687937,0.5653752613744444,0.6085868567303367,0.6256737458642874,0.6339320362214396
0,0,36.0,6,0.0,0.0,,0.15363071485761642,0.39350391146297686,0.56538056739814,0.6195874562736632,0.6178789502415266,0.6062934320006045
0,0,37.0,6,0.0,0.0,,0.15360822690797032,0.39349699722785475,0.5653848122170962,0.617928625845777,0.6284985394251511,0.5517265502504921
0,0,38.0,6,0.0,0.0,,0.1535902365482534,0.39349146583975714,0.5653882080722613,0.6211235477348177,0.631090414925904,0.5758251738664922
0,0,39.0,6,0.0,0.0,,0.15357584426047993,0.39348704072927904,0.5653909247563933,0.6306466929616452,0.6027138107389626,0.5832988810335838
